,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName
0,0.638,0.736,0,-4.444,1,0.0335,0.0255,0.0,0.142,0.404,96.989,audio_features,1yvuOQGwF0Z8MbWNDSunxY,spotify:track:1yvuOQGwF0Z8MbWNDSunxY,https://api.spotify.com/v1/tracks/1yvuOQGwF0Z8MbWNDSunxY,https://api.spotify.com/v1/audio-analysis/1yvuOQGwF0Z8MbWNDSunxY,180959,4,Forever Never (feat. Swae Lee & Pink Sweat$)
0,0.792,0.707,7,-5.218,0,0.0623,0.116,0.0,0.12,0.408,134.997,audio_features,2IePEfMAtqWS6rLXXFZIgI,spotify:track:2IePEfMAtqWS6rLXXFZIgI,https://api.spotify.com/v1/tracks/2IePEfMAtqWS6rLXXFZIgI,https://api.spotify.com/v1/audio-analysis/2IePEfMAtqWS6rLXXFZIgI,224042,4,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)"
0,0.901,0.673,4,-6.545,0,0.314,0.0761,0.0,0.143,0.561,119.97,audio_features,33HO2V42Tc6xE0SbCg6vBj,spotify:track:33HO2V42Tc6xE0SbCg6vBj,https://api.spotify.com/v1/tracks/33HO2V42Tc6xE0SbCg6vBj,https://api.spotify.com/v1/audio-analysis/33HO2V42Tc6xE0SbCg6vBj,223944,4,Quicksand
0,0.971,0.677,2,-6.895,1,0.092,0.0476,2.22e-05,0.112,0.58,120.027,audio_features,6BiCjPFN5rM9JPy5eP5mCs,spotify:track:6BiCjPFN5rM9JPy5eP5mCs,https://api.spotify.com/v1/tracks/6BiCjPFN5rM9JPy5eP5mCs,https://api.spotify.com/v1/audio-analysis/6BiCjPFN5rM9JPy5eP5mCs,158051,4,RIP Young
0,0.773,0.576,7,-7.838,1,0.375,0.0427,0.0,0.116,0.635,92.979,audio_features,5RMuBon0mBTvWycelbJqaM,spotify:track:5RMuBon0mBTvWycelbJqaM,https://api.spotify.com/v1/tracks/5RMuBon0mBTvWycelbJqaM,https://api.spotify.com/v1/audio-analysis/5RMuBon0mBTvWycelbJqaM,196129,4,Perfect Timing
0,0.86,0.749,1,-6.556,0,0.0905,0.342,0.0,0.446,0.6,99.989,audio_features,2i40wZkiPAGIFudrGH99nx,spotify:track:2i40wZkiPAGIFudrGH99nx,https://api.spotify.com/v1/tracks/2i40wZkiPAGIFudrGH99nx,https://api.spotify.com/v1/audio-analysis/2i40wZkiPAGIFudrGH99nx,203794,4,Outside
0,0.842,0.545,1,-5.993,1,0.172,0.625,0.00164,0.103,0.466,97.897,audio_features,6Fc9IYSkbmVwv4dlzn8hJb,spotify:track:6Fc9IYSkbmVwv4dlzn8hJb,https://api.spotify.com/v1/tracks/6Fc9IYSkbmVwv4dlzn8hJb,https://api.spotify.com/v1/audio-analysis/6Fc9IYSkbmVwv4dlzn8hJb,146939,4,Overrated
0,0.695,0.656,1,-6.038,1,0.0489,0.057,0.0,0.267,0.346,90.986,audio_features,0KfNomDfIkM7suIHb105Oi,spotify:track:0KfNomDfIkM7suIHb105Oi,https://api.spotify.com/v1/tracks/0KfNomDfIkM7suIHb105Oi,https://api.spotify.com/v1/audio-analysis/0KfNomDfIkM7suIHb105Oi,213842,4,Wave of You
0,0.734,0.635,10,-5.431,0,0.203,0.19,0.0,0.103,0.878,90.001,audio_features,0Yoat9aoKcCogReAE6swRM,spotify:track:0Yoat9aoKcCogReAE6swRM,https://api.spotify.com/v1/tracks/0Yoat9aoKcCogReAE6swRM,https://api.spotify.com/v1/audio-analysis/0Yoat9aoKcCogReAE6swRM,172030,4,Good Vibes (Za)
0,0.668,0.856,1,-6.386,0,0.0453,0.0837,0.0446,0.096,0.737,79.008,audio_features,3zpGIFghtnVlwMXWyKW474,spotify:track:3zpGIFghtnVlwMXWyKW474,https://api.spotify.com/v1/tracks/3zpGIFghtnVlwMXWyKW474,https://api.spotify.com/v1/audio-analysis/3zpGIFghtnVlwMXWyKW474,201787,4,Fire In The Sky
0,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,audio_features,7zjEyeBsaw9gV0jofJLfOM,spotify:track:7zjEyeBsaw9gV0jofJLfOM,https://api.spotify.com/v1/tracks/7zjEyeBsaw9gV0jofJLfOM,https://api.spotify.com/v1/audio-analysis/7zjEyeBsaw9gV0jofJLfOM,210907,4,Livin It Up (with Post Malone & A$AP Rocky)
0,0.706,0.48,0,-10.421,1,0.298,0.411,0.0,0.103,0.682,75.05,audio_features,0bJQ2EJndGgy6gN63wSHty,spotify:track:0bJQ2EJndGgy6gN63wSHty,https://api.spotify.com/v1/tracks/0bJQ2EJndGgy6gN63wSHty,https://api.spotify.com/v1/audio-analysis/0bJQ2EJndGgy6gN63wSHty,166458,4,Moonwalk
0,0.606,0.617,8,-5.123,0,0.427,0.83,0.000727,0.166,0.685,93.169,audio_features,7tjtWVu8RsshzPxQm8oT3y,spotify:track:7tjtWVu8RsshzPxQm8oT3y,https://api.spotify.com/v1/tracks/7tjtWVu8RsshzPxQm8oT3y,https://api.spotify.com/v1/audio-analysis/7tjtWVu8RsshzPxQm8oT3y,154105,4,Be Alone
0,0.753,0.524,10,-6.291,0,0.0461,0.055,0.0,0.188,0.199,103.965,audio_features,7ynCvGoSYmyMyEh3F9p0mX,spotify:track:7ynCvGoSYmyMyEh3F9p0mX,https://api.spotify.com/v1/tracks/7ynCvGoSYmyMyEh3F9p0mX,https://api.spotify.com/v1/audio-analysis/7ynCvGoSYmyMyEh3F9p0mX,184722,4,"By Yourself (feat. Bryson Tiller, Jhené Aiko & Mustard) - Remix"
0,0.73,0.555,10,-7.874,0,0.106,0.0872,0.000492,0.143,0.33,100.007,audio_features,7ycZN2o5PMNuTkUg2Q73wN,spotify:track:7ycZN2o5PMNuTkUg2Q73wN,https://api.spotify.com/v1/tracks/7ycZN2o5PMNuTkUg2Q73wN,https://api.spotify.com/v1/audio-analysis/7ycZN2o5PMNuTkUg2Q73wN,178742,4,Wide Open (feat. Ta-ku & Masego) - Cabu & Ta-ku Remix
0,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,0.351,80.009,audio_features,0RbW8kWozrVSIGb4V13o0o,spotify:track:0RbW8kWozrVSIGb4V13o0o,https://api.spotify.com/v1/tracks/0RbW8kWozrVSIGb4V13o0o,https://api.spotify.com/v1/audio-analysis/0RbW8kWozrVSIGb4V13o0o,243187,4,Hurricane
0,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,audio_features,6xHI9KjUjYT0FPtGO8Mxa1,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1,222533,4,Hurricane
0,0.381,0.528,5,-6.997,1,0.0449,0.102,0.0,0.269,0.256,97.207,audio_features,7up5MwPUHQdv4DkzQRHRWP,spotify:track:7up5MwPUHQdv4DkzQRHRWP,https://api.spotify.com/v1/tracks/7up5MwPUHQdv4DkzQRHRWP,https://api.spotify.com/v1/audio-analysis/7up5MwPUHQdv4DkzQRHRWP,358622,4,Pure Souls
0,0.701,0.782,1,-4.987,1,0.138,0.0918,2.31e-06,0.124,0.57,94.03,audio_features,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM,https://api.spotify.com/v1/audio-analysis/1Is8hGpkGMiePASAxBluxM,156040,4,16
0,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,audio_features,37Nqx7iavZpotJSDXZWbJ3,spotify:track:37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3,221980,4,Girls Want Girls (with Lil Baby)
0,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,audio_features,40iJIUlhi6renaREYGeIDS,spotify:track:40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/tracks/40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/audio-analysis/40iJIUlhi6renaREYGeIDS,291175,4,Fair Trade (with Travis Scott)
0,0.614,0.528,1,-8.113,1,0.0856,0.0845,0.0,0.121,0.137,94.955,audio_features,2WKxuZZj9H4F6IwibAbRO4,spotify:track:2WKxuZZj9H4F6IwibAbRO4,https://api.spotify.com/v1/tracks/2WKxuZZj9H4F6IwibAbRO4,https://api.spotify.com/v1/audio-analysis/2WKxuZZj9H4F6IwibAbRO4,207158,4,everything you need
0,0.784,0.474,8,-6.139,1,0.0524,0.333,0.0,0.278,0.64,128.012,audio_features,15qKrPi4Kg0z7g9HlwWyeb,spotify:track:15qKrPi4Kg0z7g9HlwWyeb,https://api.spotify.com/v1/tracks/15qKrPi4Kg0z7g9HlwWyeb,https://api.spotify.com/v1/audio-analysis/15qKrPi4Kg0z7g9HlwWyeb,204434,4,The Jackie (with J. Cole & Lil Tjay)
0,0.897,0.502,1,-6.424,1,0.185,0.0256,0.0,0.102,0.751,84.5,audio_features,4nOr5Mas8g2cF5CfTHZfpY,spotify:track:4nOr5Mas8g2cF5CfTHZfpY,https://api.spotify.com/v1/tracks/4nOr5Mas8g2cF5CfTHZfpY,https://api.spotify.com/v1/audio-analysis/4nOr5Mas8g2cF5CfTHZfpY,196686,4,Late to the Party
0,0.69,0.517,8,-4.777,1,0.425,0.589,0.0,0.354,0.46,114.775,audio_features,32L9DViHKXitrFghJ4XBhk,spotify:track:32L9DViHKXitrFghJ4XBhk,https://api.spotify.com/v1/tracks/32L9DViHKXitrFghJ4XBhk,https://api.spotify.com/v1/audio-analysis/32L9DViHKXitrFghJ4XBhk,164241,3,Don't Forget
0,0.782,0.798,4,-5.07,0,0.0337,0.141,0.0,0.685,0.905,127.89,audio_features,38XLUjlR84JEwK0SOvX77a,spotify:track:38XLUjlR84JEwK0SOvX77a,https://api.spotify.com/v1/tracks/38XLUjlR84JEwK0SOvX77a,https://api.spotify.com/v1/audio-analysis/38XLUjlR84JEwK0SOvX77a,152182,4,Let's go to Hell
0,0.838,0.609,8,-5.161,0,0.0502,0.231,0.0,0.0983,0.6,127.963,audio_features,67LB1vZuG114LqRN8h8bQ2,spotify:track:67LB1vZuG114LqRN8h8bQ2,https://api.spotify.com/v1/tracks/67LB1vZuG114LqRN8h8bQ2,https://api.spotify.com/v1/audio-analysis/67LB1vZuG114LqRN8h8bQ2,143825,4,Recap (feat. Don Toliver)
0,0.686,0.654,6,-6.7,1,0.0936,0.433,0.0,0.108,0.663,98.077,audio_features,0zaoWwS8RpE3LSDdmkg8TC,spotify:track:0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/tracks/0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/audio-analysis/0zaoWwS8RpE3LSDdmkg8TC,161147,4,In The Dark (with Jhené Aiko)
0,0.78,0.593,8,-8.226,1,0.37,0.397,0.0,0.0712,0.792,159.995,audio_features,2wmZFiWL7MKt2vQe6DPanz,spotify:track:2wmZFiWL7MKt2vQe6DPanz,https://api.spotify.com/v1/tracks/2wmZFiWL7MKt2vQe6DPanz,https://api.spotify.com/v1/audio-analysis/2wmZFiWL7MKt2vQe6DPanz,241398,4,Grateful
0,0.786,0.459,4,-4.569,0,0.0687,0.254,0.0,0.101,0.622,79.986,audio_features,3F79z6lkUgQXga97JSdj1O,spotify:track:3F79z6lkUgQXga97JSdj1O,https://api.spotify.com/v1/tracks/3F79z6lkUgQXga97JSdj1O,https://api.spotify.com/v1/audio-analysis/3F79z6lkUgQXga97JSdj1O,161570,4,Life Goes On (feat. Ty Dolla $ign)
0,0.705,0.702,0,-4.783,0,0.108,0.138,0.0,0.364,0.771,140.059,audio_features,2e9EZ2V5QGGZPMJacO3y0Y,spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/tracks/2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/audio-analysis/2e9EZ2V5QGGZPMJacO3y0Y,250493,4,Grove St. Party (feat. Kebo Gotti)
0,0.745,0.617,6,-7.22,0,0.144,0.168,0.0,0.389,0.185,125.98,audio_features,0joQFwiBKmi6X1Iq5R1ubH,spotify:track:0joQFwiBKmi6X1Iq5R1ubH,https://api.spotify.com/v1/tracks/0joQFwiBKmi6X1Iq5R1ubH,https://api.spotify.com/v1/audio-analysis/0joQFwiBKmi6X1Iq5R1ubH,346907,4,Codeine Crazy
0,0.605,0.583,0,-5.068,0,0.294,0.357,0.0,0.314,0.534,92.713,audio_features,5sHVIQEzTg8qcEstqlIig1,spotify:track:5sHVIQEzTg8qcEstqlIig1,https://api.spotify.com/v1/tracks/5sHVIQEzTg8qcEstqlIig1,https://api.spotify.com/v1/audio-analysis/5sHVIQEzTg8qcEstqlIig1,159130,4,Got It All
0,0.752,0.529,6,-4.924,1,0.251,0.474,2.36e-06,0.102,0.455,100.132,audio_features,6qY4SYsByMNcrhVjSMd0Ow,spotify:track:6qY4SYsByMNcrhVjSMd0Ow,https://api.spotify.com/v1/tracks/6qY4SYsByMNcrhVjSMd0Ow,https://api.spotify.com/v1/audio-analysis/6qY4SYsByMNcrhVjSMd0Ow,163200,4,Wrong or Right
0,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4,Laugh Now Cry Later (feat. Lil Durk)
0,0.827,0.394,11,-10.073,1,0.559,0.253,0.0,0.12,0.715,157.0,audio_features,5A4WcRuy0FFEAC5pAK43oa,spotify:track:5A4WcRuy0FFEAC5pAK43oa,https://api.spotify.com/v1/tracks/5A4WcRuy0FFEAC5pAK43oa,https://api.spotify.com/v1/audio-analysis/5A4WcRuy0FFEAC5pAK43oa,192880,4,No More Parties - Remix
0,0.607,0.705,1,-6.021,1,0.133,0.158,0.0,0.129,0.483,91.932,audio_features,4Iu2BeSujuebhl4hm3GS8D,spotify:track:4Iu2BeSujuebhl4hm3GS8D,https://api.spotify.com/v1/tracks/4Iu2BeSujuebhl4hm3GS8D,https://api.spotify.com/v1/audio-analysis/4Iu2BeSujuebhl4hm3GS8D,188451,4,Vibe With You (feat. Ty Dolla $ign)
0,0.738,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.378,audio_features,10VBBaul4zVD0reteuIHM2,spotify:track:10VBBaul4zVD0reteuIHM2,https://api.spotify.com/v1/tracks/10VBBaul4zVD0reteuIHM2,https://api.spotify.com/v1/audio-analysis/10VBBaul4zVD0reteuIHM2,322160,4,From Time
0,0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,audio_features,0GaBIpyHvytM1UBYmqXu08,spotify:track:0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/tracks/0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/audio-analysis/0GaBIpyHvytM1UBYmqXu08,322160,4,From Time
0,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4,High Fashion (feat. Mustard)
0,0.656,0.741,11,-1.252,0,0.0868,0.134,0.0,0.416,0.284,110.806,audio_features,4tBNl51vv4ekUT1APoSWij,spotify:track:4tBNl51vv4ekUT1APoSWij,https://api.spotify.com/v1/tracks/4tBNl51vv4ekUT1APoSWij,https://api.spotify.com/v1/audio-analysis/4tBNl51vv4ekUT1APoSWij,162038,5,Not Jus Anybody (feat. Future)
0,0.677,0.497,10,-8.064,0,0.303,0.365,3.63e-05,0.12,0.461,172.164,audio_features,2Mm9FCqnjH9k6JfOvr3Hg7,spotify:track:2Mm9FCqnjH9k6JfOvr3Hg7,https://api.spotify.com/v1/tracks/2Mm9FCqnjH9k6JfOvr3Hg7,https://api.spotify.com/v1/audio-analysis/2Mm9FCqnjH9k6JfOvr3Hg7,190605,4,Ride
0,0.691,0.621,7,-4.262,0,0.0538,0.341,0.0,0.132,0.392,132.946,audio_features,5hJb8AP76Z82b8ThCDJeOq,spotify:track:5hJb8AP76Z82b8ThCDJeOq,https://api.spotify.com/v1/tracks/5hJb8AP76Z82b8ThCDJeOq,https://api.spotify.com/v1/audio-analysis/5hJb8AP76Z82b8ThCDJeOq,205880,4,Ride
0,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,Ride
0,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,Stressed Out
0,0.743,0.832,5,-3.937,1,0.0611,0.161,0.0,0.0925,0.801,149.951,audio_features,2z7VITS30dBexE91V5QXWv,spotify:track:2z7VITS30dBexE91V5QXWv,https://api.spotify.com/v1/tracks/2z7VITS30dBexE91V5QXWv,https://api.spotify.com/v1/audio-analysis/2z7VITS30dBexE91V5QXWv,148847,4,Sheesh!
0,0.647,0.483,11,-7.59,0,0.11,0.0755,0.0,0.138,0.299,98.87,audio_features,5b2CRPYt0QNA0jaCJNIIdn,spotify:track:5b2CRPYt0QNA0jaCJNIIdn,https://api.spotify.com/v1/tracks/5b2CRPYt0QNA0jaCJNIIdn,https://api.spotify.com/v1/audio-analysis/5b2CRPYt0QNA0jaCJNIIdn,169697,4,Keeper (feat. A Boogie Wit da Hoodie)
0,0.686,0.541,4,-6.643,0,0.0356,0.0971,0.0,0.423,0.237,96.965,audio_features,3zl4HPDF1fCoTZnPjHgSsb,spotify:track:3zl4HPDF1fCoTZnPjHgSsb,https://api.spotify.com/v1/tracks/3zl4HPDF1fCoTZnPjHgSsb,https://api.spotify.com/v1/audio-analysis/3zl4HPDF1fCoTZnPjHgSsb,189613,4,Who Booty (Remix) (feat. French Montana)
0,0.63,0.491,4,-5.549,0,0.41,0.766,0.0,0.101,0.497,98.368,audio_features,3AO2MYgrCiTorCUura1szR,spotify:track:3AO2MYgrCiTorCUura1szR,https://api.spotify.com/v1/tracks/3AO2MYgrCiTorCUura1szR,https://api.spotify.com/v1/audio-analysis/3AO2MYgrCiTorCUura1szR,163200,4,Fck Boys
0,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,audio_features,792HwhrdO3ErRKL5yRe4Ge,spotify:track:792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/tracks/792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/audio-analysis/792HwhrdO3ErRKL5yRe4Ge,127547,4,Invincible
0,0.731,0.734,11,-5.652,0,0.273,0.127,0.0,0.268,0.625,142.983,audio_features,4lCSOu4tsSlljiQUlWJYVt,spotify:track:4lCSOu4tsSlljiQUlWJYVt,https://api.spotify.com/v1/tracks/4lCSOu4tsSlljiQUlWJYVt,https://api.spotify.com/v1/audio-analysis/4lCSOu4tsSlljiQUlWJYVt,127547,4,Invincible
0,0.922,0.703,1,-4.652,1,0.259,0.271,0.0,0.227,0.685,104.979,audio_features,0kG5esB02AK1wRV1herS1J,spotify:track:0kG5esB02AK1wRV1herS1J,https://api.spotify.com/v1/tracks/0kG5esB02AK1wRV1herS1J,https://api.spotify.com/v1/audio-analysis/0kG5esB02AK1wRV1herS1J,210338,4,"Trip On It (feat. DaBoii, $tupid Young & Fenix Flexin)"
0,0.678,0.493,7,-9.352,1,0.0846,0.402,9.75e-06,0.0999,0.206,156.044,audio_features,2ecJZhRk8XtTSkPvebv8Fb,spotify:track:2ecJZhRk8XtTSkPvebv8Fb,https://api.spotify.com/v1/tracks/2ecJZhRk8XtTSkPvebv8Fb,https://api.spotify.com/v1/audio-analysis/2ecJZhRk8XtTSkPvebv8Fb,161883,4,Hero
0,0.676,0.913,4,-5.198,0,0.109,0.00103,3.54e-06,0.224,0.39,94.994,audio_features,1NRjLmipYrv39gWoqCl2w2,spotify:track:1NRjLmipYrv39gWoqCl2w2,https://api.spotify.com/v1/tracks/1NRjLmipYrv39gWoqCl2w2,https://api.spotify.com/v1/audio-analysis/1NRjLmipYrv39gWoqCl2w2,240000,4,Hero
0,0.673,0.715,3,-5.239,0,0.0891,0.1,0.0,0.115,0.712,155.992,audio_features,1AdXchAT6hBUm5d6y4nKjI,spotify:track:1AdXchAT6hBUm5d6y4nKjI,https://api.spotify.com/v1/tracks/1AdXchAT6hBUm5d6y4nKjI,https://api.spotify.com/v1/audio-analysis/1AdXchAT6hBUm5d6y4nKjI,170853,4,21
0,0.689,0.769,0,-5.362,1,0.0329,0.0129,0.0,0.282,0.435,156.074,audio_features,2Zt2ebUTOtwAw4Su11kWqK,spotify:track:2Zt2ebUTOtwAw4Su11kWqK,https://api.spotify.com/v1/tracks/2Zt2ebUTOtwAw4Su11kWqK,https://api.spotify.com/v1/audio-analysis/2Zt2ebUTOtwAw4Su11kWqK,193853,4,Lil Favorite (feat. MadeinTYO)
0,0.689,0.769,0,-5.362,1,0.0329,0.0129,0.0,0.282,0.435,156.074,audio_features,5fyvUqw0Vu6qTM4DSkDUs2,spotify:track:5fyvUqw0Vu6qTM4DSkDUs2,https://api.spotify.com/v1/tracks/5fyvUqw0Vu6qTM4DSkDUs2,https://api.spotify.com/v1/audio-analysis/5fyvUqw0Vu6qTM4DSkDUs2,193853,4,Lil Favorite (feat. MadeinTYO)
0,0.814,0.607,2,-8.786,0,0.298,0.29,0.0,0.106,0.334,95.975,audio_features,6T45dNbkI7UjrmoXuo1ohg,spotify:track:6T45dNbkI7UjrmoXuo1ohg,https://api.spotify.com/v1/tracks/6T45dNbkI7UjrmoXuo1ohg,https://api.spotify.com/v1/audio-analysis/6T45dNbkI7UjrmoXuo1ohg,180027,4,On the Gang (feat. Skeme)
0,0.766,0.548,10,-4.29,1,0.235,0.775,5.57e-06,0.1,0.424,82.944,audio_features,26OhjtaTamFocE08t83ml6,spotify:track:26OhjtaTamFocE08t83ml6,https://api.spotify.com/v1/tracks/26OhjtaTamFocE08t83ml6,https://api.spotify.com/v1/audio-analysis/26OhjtaTamFocE08t83ml6,161985,4,"Psycho, Pt. 2"
0,0.795,0.582,11,-4.752,0,0.236,0.117,0.000517,0.137,0.45,144.061,audio_features,4PDLvSojW752SsO9yxavlv,spotify:track:4PDLvSojW752SsO9yxavlv,https://api.spotify.com/v1/tracks/4PDLvSojW752SsO9yxavlv,https://api.spotify.com/v1/audio-analysis/4PDLvSojW752SsO9yxavlv,189777,4,Private
0,0.569,0.657,0,-6.639,1,0.0425,0.108,0.0,0.108,0.111,73.008,audio_features,6xRNqXP3baPR9buXr8vreM,spotify:track:6xRNqXP3baPR9buXr8vreM,https://api.spotify.com/v1/tracks/6xRNqXP3baPR9buXr8vreM,https://api.spotify.com/v1/audio-analysis/6xRNqXP3baPR9buXr8vreM,200548,4,3AM
0,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,audio_features,5Kskr9LcNYa0tpt5f0ZEJx,spotify:track:5Kskr9LcNYa0tpt5f0ZEJx,https://api.spotify.com/v1/tracks/5Kskr9LcNYa0tpt5f0ZEJx,https://api.spotify.com/v1/audio-analysis/5Kskr9LcNYa0tpt5f0ZEJx,205458,4,Calling My Phone
0,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,audio_features,3J8EOeKLTLXORtWPpOU5bE,spotify:track:3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/tracks/3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/audio-analysis/3J8EOeKLTLXORtWPpOU5bE,205458,4,Calling My Phone
0,0.704,0.542,7,-6.277,1,0.0326,0.577,0.0,0.118,0.371,89.982,audio_features,0fj9oGrCKxVA4sXDxvbfiM,spotify:track:0fj9oGrCKxVA4sXDxvbfiM,https://api.spotify.com/v1/tracks/0fj9oGrCKxVA4sXDxvbfiM,https://api.spotify.com/v1/audio-analysis/0fj9oGrCKxVA4sXDxvbfiM,170670,4,Backseat (feat. PnB Rock)
0,0.605,0.34,7,-10.45,0,0.255,0.315,0.0,0.104,0.443,144.561,audio_features,63W7L2H1GPwapQcfjZnPlh,spotify:track:63W7L2H1GPwapQcfjZnPlh,https://api.spotify.com/v1/tracks/63W7L2H1GPwapQcfjZnPlh,https://api.spotify.com/v1/audio-analysis/63W7L2H1GPwapQcfjZnPlh,177103,4,Falling
0,0.75,0.666,8,-6.313,0,0.185,0.0148,0.0,0.108,0.531,145.015,audio_features,0IfQ3quSR1gDREyXure6Yx,spotify:track:0IfQ3quSR1gDREyXure6Yx,https://api.spotify.com/v1/tracks/0IfQ3quSR1gDREyXure6Yx,https://api.spotify.com/v1/audio-analysis/0IfQ3quSR1gDREyXure6Yx,200276,4,Lowkey (feat. Roy Woods & 24hrs)
0,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,audio_features,6klLvorLoo1sxvZcjJIY8I,spotify:track:6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/tracks/6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/audio-analysis/6klLvorLoo1sxvZcjJIY8I,148630,4,Make No Sense
0,0.74,0.617,1,-7.728,1,0.0784,0.0738,0.0,0.185,0.233,98.066,audio_features,2aMi7wkUtVZ7QTm6paGgox,spotify:track:2aMi7wkUtVZ7QTm6paGgox,https://api.spotify.com/v1/tracks/2aMi7wkUtVZ7QTm6paGgox,https://api.spotify.com/v1/audio-analysis/2aMi7wkUtVZ7QTm6paGgox,158882,4,LEMME FIND OUT
0,0.618,0.743,5,-4.688,0,0.0284,0.00219,0.0,0.158,0.74,118.984,audio_features,2bZwRGh8kmVhtsBnDjv14Z,spotify:track:2bZwRGh8kmVhtsBnDjv14Z,https://api.spotify.com/v1/tracks/2bZwRGh8kmVhtsBnDjv14Z,https://api.spotify.com/v1/audio-analysis/2bZwRGh8kmVhtsBnDjv14Z,167187,4,Hello Seattle
0,0.6,0.756,10,-6.675,1,0.032,0.000494,0.000482,0.145,0.0941,115.0,audio_features,1SX8Oil9cjbS8SmG9rrR14,spotify:track:1SX8Oil9cjbS8SmG9rrR14,https://api.spotify.com/v1/tracks/1SX8Oil9cjbS8SmG9rrR14,https://api.spotify.com/v1/audio-analysis/1SX8Oil9cjbS8SmG9rrR14,301213,4,On The Wing
0,0.641,0.686,0,-6.727,1,0.0261,0.053,5.05e-05,0.159,0.669,111.994,audio_features,2tZIVD0ZPxpsoFx7hvAjWh,spotify:track:2tZIVD0ZPxpsoFx7hvAjWh,https://api.spotify.com/v1/tracks/2tZIVD0ZPxpsoFx7hvAjWh,https://api.spotify.com/v1/audio-analysis/2tZIVD0ZPxpsoFx7hvAjWh,242587,4,The Saltwater Room
